filepath,label,class
bird_data/13 - SCARLET IBIS/13_117.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_118.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_119.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_120.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_121.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_122.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_123.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_124.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_125.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_126.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_127.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_128.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_129.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_130.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_131.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_132.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_133.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_134.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_135.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_136.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_137.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_138.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_139.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_140.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_141.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_142.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_143.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_144.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_145.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_146.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_147.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_148.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_15.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_16.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_17.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_18.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_19.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_20.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_21.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_22.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_23.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_24.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_25.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_26.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_27.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_28.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_29.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_30.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_31.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_32.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_33.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_34.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_35.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_36.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_37.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_38.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_39.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_40.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_41.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_42.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_43.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_44.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_45.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_46.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_47.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_48.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_49.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_50.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_51.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_52.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_53.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_54.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_55.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_56.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_57.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_58.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_59.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_60.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_61.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_62.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_63.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_64.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_65.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_66.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_67.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_68.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_69.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_70.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_71.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_72.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_73.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_74.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_75.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_76.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_77.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_78.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_79.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_80.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_81.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_82.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_83.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_84.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_85.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_86.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_87.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_88.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_89.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_90.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_91.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_92.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_93.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_94.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_95.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_96.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_97.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_98.jpg,13,SCARLET IBIS
bird_data/13 - SCARLET IBIS/13_99.jpg,13,SCARLET IBIS
bird_data/14 - OYSTER CATCHER/14_100.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_101.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_102.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_103.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_104.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_105.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_106.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_107.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_108.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_109.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_110.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_111.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_112.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_113.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_114.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_115.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_116.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_117.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_118.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_119.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_120.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_121.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_122.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_123.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_124.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_125.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_126.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_127.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_128.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_129.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_130.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_131.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_132.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_133.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_134.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_135.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_136.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_137.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_138.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_139.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_140.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_141.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_142.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_143.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_144.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_145.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_146.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_147.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_148.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_149.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_150.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_151.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_152.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_153.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_154.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_155.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_156.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_157.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_158.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_159.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_160.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_161.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_162.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_163.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_164.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_165.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_166.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_167.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_168.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_169.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_170.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_171.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_172.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_173.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_174.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_175.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_176.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_177.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_178.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_179.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_180.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_181.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_182.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_183.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_184.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_185.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_186.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_187.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_188.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_189.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_190.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_191.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_192.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_193.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_194.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_195.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_196.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_197.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_198.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_199.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_200.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_201.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_202.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_203.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_204.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_205.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_206.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_207.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_208.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_209.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_210.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_211.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_212.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_213.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_214.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_215.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_216.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_217.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_22.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_23.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_24.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_25.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_26.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_27.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_28.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_29.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_30.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_31.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_32.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_33.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_34.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_35.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_36.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_37.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_38.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_39.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_40.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_41.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_42.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_43.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_44.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_45.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_46.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_47.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_48.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_49.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_50.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_51.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_52.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_53.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_54.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_55.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_56.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_57.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_58.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_59.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_60.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_61.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_62.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_63.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_64.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_65.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_66.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_67.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_68.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_69.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_70.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_71.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_72.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_73.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_74.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_75.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_76.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_77.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_78.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_79.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_80.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_81.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_82.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_83.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_84.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_85.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_86.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_87.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_88.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_89.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_90.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_91.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_92.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_93.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_94.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_95.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_96.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_97.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_98.jpg,14,OYSTER CATCHER
bird_data/14 - OYSTER CATCHER/14_99.jpg,14,OYSTER CATCHER
bird_data/15 - MAGPIE GOOSE/15_100.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_101.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_102.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_103.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_104.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_105.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_106.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_107.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_108.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_109.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_110.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_111.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_112.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_113.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_114.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_115.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_116.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_117.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_118.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_119.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_120.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_121.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_122.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_123.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_124.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_125.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_126.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_127.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_128.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_129.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_130.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_131.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_132.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_133.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_134.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_135.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_136.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_137.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_138.jpg,15,MAGPIE GOOSE
bird_data/15 - MAGPIE GOOSE/15_139.jpg,15,MAGPIE GOOSE
